"ID","obs_bl_median","year_count","start_year","end_year","obs_count_2024","storage_long_term_mean","storage_long_term_mean_smooth","storage_long_term_median","storage_long_term_sd","storage_2024_mean","storage_2024_mean_smooth","storage_2024_median","storage_2024_sd","storage_anomaly_volume","storage_anomaly_volume_smooth","storage_anomaly_percent","storage_anomaly_percent_smooth","lake_name","country_name","basin_id","basin_name","altimetry","latitude","longitude","HYBAS_ID","Hylak_id","Lake_name","Country","Continent","Poly_src","Lake_type","Grand_id","Lake_area","Shore_len","Shore_dev","Vol_total","Vol_res","Vol_src","Depth_avg","Dis_avg","Res_time","Elevation","Slope_100","Wshd_area","Pour_long","Pour_lat"
620,6,32,"1993","2024",3,732.830670362903,732.97824234501,732.933959960938,7.41727709593022,736.51182047526,739.281127929688,739.281127929688,4.79658121284694,3.68115011235716,6.30288558467737,0.5023193298575,0.859900774750504,"Pelican","Canada","7030022240","Saskatchewan - Nelson","ICESat2",52.572208404541,-100.307289123535,7020021430,620,"Pelican","Canada","North America","CanVec",1,0,154.84,129.93,2.95,735.94,0,3,4.8,1.014,8400.3,253,0.91,1060.3,-100.307292,52.572208
626,6,32,"1993","2024",7,3050.15788085937,3050.71979166667,3056.87731933594,93.2504664943868,3076.46055385045,3047.16915457589,3059.7255859375,85.5941470264357,26.3026729910716,-3.55063709077422,0.862338082763798,-0.116386863863181,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",52.0888481140137,-94.8502426147461,7020021430,626,NA,"Canada","North America","CanVec",1,0,142.01,733.19,17.36,3396.71,0,3,23.9,55.493,708.4,313,3.82,12568.4,-94.850239,52.08885
628,12,32,"1993","2024",61,76238.0403802711,78329.5276496611,78195.46875,9493.02948787722,77055.9504994877,77049.1323642418,82266.8984375,8166.50976873967,817.910119216627,-1280.39528541935,1.07283728062387,-1.63462658825939,"Kinbasket","Canada","7030014930","Columbia and Northwestern United States","GREALM",52.0779914855957,-118.569793701172,7020014250,628,"Kinbasket","Canada","North America","CanVec",2,250,419.13,682.23,9.4,25000,25000,2,59.6,571.464,506.3,729,19.9,20975.7,-118.569792,52.077993
628,12,32,"1993","2024",61,76238.0403802711,78329.5276496611,78195.46875,9493.02948787722,77055.9504994877,77049.1323642418,82266.8984375,8166.50976873967,817.910119216627,-1280.39528541935,1.07283728062387,-1.63462658825939,"Kinbasket","Canada","7030014930","Columbia and Northwestern United States","ICESat2",52.0779914855957,-118.569793701172,7020014250,628,"Kinbasket","Canada","North America","CanVec",2,250,419.13,682.23,9.4,25000,25000,2,59.6,571.464,506.3,729,19.9,20975.7,-118.569792,52.077993
629,12,32,"1993","2024",41,511.513342362416,509.992180353479,506.569152832031,48.39178101877,548.353481385766,550.640735161014,551.466430664062,13.9788259212417,36.8401390233501,40.6485548075352,7.20218535321181,7.97042707191342,"","Canada","7030022240","Saskatchewan - Nelson","GREALM",51.918586730957,-104.179260253906,7020021430,629,NA,"Canada","North America","SWBD",1,0,154.47,63.92,1.45,479.25,0,3,3.1,7.716,718.9,513,0.63,4572.7,-104.17926,51.918588
629,12,32,"1993","2024",41,511.513342362416,509.992180353479,506.569152832031,48.39178101877,548.353481385766,550.640735161014,551.466430664062,13.9788259212417,36.8401390233501,40.6485548075352,7.20218535321181,7.97042707191342,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",51.918586730957,-104.179260253906,7020021430,629,NA,"Canada","North America","SWBD",1,0,154.47,63.92,1.45,479.25,0,3,3.1,7.716,718.9,513,0.63,4572.7,-104.17926,51.918588
643,7,32,"1993","2024",22,8780.77051026617,9206.76937421482,9159.638671875,1429.96261786488,9411.56090198864,9409.51708984375,9538.63720703125,415.313144073216,630.790391722461,202.747715628926,7.18377038763242,2.20215916558914,"Diefenbaker","Canada","7030022240","Saskatchewan - Nelson","ICESat2",51.268741607666,-106.86457824707,7020021430,643,"Diefenbaker","Canada","North America","CanVec",2,253,391.72,750.71,10.7,9870,9870,2,25.2,262.165,435.7,551,2.99,118913.8,-106.864575,51.268741
646,5,32,"1993","2024",5,5645.46936450361,5665.8423050861,5672.8955078125,84.9593261468323,5681.57978515625,5710.15048828125,5699.8017578125,85.743977147918,36.1104206526361,44.3081831951531,0.639635401791099,0.782022880435247,"Trout","Canada","7030022240","Saskatchewan - Nelson","ICESat2",51.1284828186035,-93.2549285888672,7020021430,646,"Trout","Canada","North America","CanVec",1,0,347.42,649.4,9.83,5810.4,0,3,16.7,8.861,7589.4,394,2.27,1164.3,-93.254931,51.128482
647,6,32,"1993","2024",6,278.163282853139,278.305646196196,282.121109008789,23.7642785971162,262.645721435547,262.645721435547,248.870574951172,21.3403651702208,-15.5175614175917,-15.6599247606495,-5.57858005500478,-5.62688000573647,"","Canada","7030022240","Saskatchewan - Nelson","ICESat2",51.1138572692871,-98.5487976074219,7020021430,647,NA,"Canada","North America","CanVec",1,0,113.63,136.14,3.6,262.55,0,3,2.3,1.398,2173.6,245,0.52,1098.5,-98.5488,51.113856
651,7,32,"1993","2024",4,16860.3648386102,16966.9326069079,16986.328125,646.291579098298,16240.7080078125,16208.0229492188,16208.0229492188,837.964128854312,-619.656830797696,-758.909657689146,-3.67522788936739,-4.47287482818294,"Adams","Canada","7030014940","Fraser","ICESat2",50.9485130310059,-119.660415649414,7020014250,651,"Adams","Canada","North America","CanVec",1,0,131.85,145.51,3.57,17269.35,0,3,131,65.193,3065.9,404,17.08,3081.1,-119.660417,50.948513
656,10,32,"1993","2024",6,2732.15932973226,2751.69927469889,2772.01708984375,211.229777385228,2626.57206217448,2672.97705078125,2672.97705078125,258.873889030236,-105.58726755778,-78.7222239176431,-3.86460871475337,-2.86085854807871,"","Canada","7030022250","Hudson Bay Coast","Sentinel2",50.7551193237305,-87.9990615844727,7020021430,656,NA,"Canada","North America","CanVec",2,1398,212.8,719.94,13.92,851.1,851.1,2,4,84.172,117,324,2.27,13679.5,-87.99906,50.75512
656,10,32,"1993","2024",6,2732.15932973226,2751.69927469889,2772.01708984375,211.229777385228,2626.57206217448,2672.97705078125,2672.97705078125,258.873889030236,-105.58726755778,-78.7222239176431,-3.86460871475337,-2.86085854807871,"","Canada","7030022250","Hudson Bay Coast","ICESat2",50.7551193237305,-87.9990615844727,7020021430,656,NA,"Canada","North America","CanVec",2,1398,212.8,719.94,13.92,851.1,851.1,2,4,84.172,117,324,2.27,13679.5,-87.99906,50.75512
667,6,32,"1993","2024",6,1193.70248278732,1200.06700969192,1200.33728027344,38.285265155669,1209.46964518229,1233.89794921875,1231.84991455078,39.2705287644375,15.7671623949736,33.8309395268279,1.32086199219063,2.8190875387461,"Lac du Bonnet Reservoir","Canada","7030022240","Saskatchewan - Nelson","ICESat2",50.397346496582,-95.9895401000977,7020021430,667,"Lac du Bonnet Reservoir","Canada","North America","CanVec",2,717,118.23,308.62,8.01,220,220,2,1.9,944.325,2.7,252,1.94,134458.2,-95.989539,50.397348
668,5,32,"1993","2024",3,1458.61673155827,1471.5100170534,1477.90075683594,116.798435187816,1476.15246582031,1452.23767089844,1452.23767089844,102.070773341178,17.5357342620393,-19.2723461549674,1.20221672236719,-1.30969860426495,"","Canada","7030024600","Hudson Bay Coast","ICESat2",50.3340873718262,-77.6699523925781,7020024600,668,NA,"Canada","North America","CanVec",1,0,119.91,205.14,5.28,1508.03,0,3,12.6,1079.582,16.2,241,2.27,60257.7,-77.669953,50.334087
682,6,32,"1993","2024",6,1666.88817797209,1668.31676844547,1682.365234375,105.749500659889,1724.5834757487,1727.39526367188,1762.94525146484,98.7053418121272,57.695297776607,59.0784952264082,3.46125784195063,3.54120370566421,"","Canada","7030024600","Hudson Bay Coast","ICESat2",49.8557167053223,-77.1853713989258,7020024600,682,NA,"Canada","North America","CanVec",1,0,122.34,311.67,7.95,1776.37,0,3,14.5,612.842,33.5,253,2.56,31460.3,-77.185373,49.855718
690,5,32,"1993","2024",3,3153.61218261719,3171.16311190991,3185.3935546875,201.426728799125,3238.99454752604,3242.18627929688,3242.18627929688,129.173376279835,85.382364908854,71.023167386968,2.70744657125199,2.23965670892888,"Waswanipi","Canada","7030024600","Hudson Bay Coast","ICESat2",49.6673698425293,-76.4955749511719,7020024600,690,"Waswanipi","Canada","North America","CanVec",1,0,204.14,221.21,4.37,3288.74,0,3,16.1,444.632,85.6,264,2.48,22437.7,-76.495572,49.66737
703,5,32,"1993","2024",5,1462.47928340517,1476.09685984644,1479.52160644531,91.2161366345779,1467.11462402344,1467.11462402344,1473.08044433594,104.948387987871,4.63534061826499,-8.98223582300648,0.316950856730925,-0.608512629986957,"","Canada","7030022250","Hudson Bay Coast","ICESat2",49.0092353820801,-84.3552093505859,7020021430,703,NA,"Canada","North America","CanVec",1,0,123.2,338.01,8.59,1599.22,0,3,13,13.967,1325.2,315,2.31,1485.8,-84.355208,49.009236
715,7,32,"1993","2024",4,17359.6431498948,18001.5661937338,18321.65234375,2341.86123454652,18350.8037109375,19621.703125,19621.703125,2541.798828125,991.160561042747,1620.13693126619,5.70956760161718,8.99997763433577,"Lake Koocanusa","United States","7030014930","Columbia and Northwestern United States","ICESat2",48.4114303588867,-115.313545227051,7020014250,715,"Lake Koocanusa","United States of America","North America","Other",2,297,163.81,339.84,7.49,7434.2,7434.2,2,45.4,318.897,269.8,721,13.72,23324,-115.313542,48.411432
717,12,32,"1993","2024",37,2883.94569531914,2918.29273125266,2947.10717773438,174.966665089208,2857.82191591005,2883.83513249578,2893.87182617188,167.743154402675,-26.1237794090925,-34.4575987568801,-0.905834650475332,-1.18074511127228,"Victoria","Canada","7030029460","Atlantic Ocean Seaboard","GREALM",48.3553428649902,-57.1177062988281,7020024600,717,"Victoria","Canada","North America","CanVec",2,2353,153.24,346.57,7.9,6300,6300,2,41.1,40.044,1820.9,325,3.08,1029.1,-57.117708,48.355341
717,12,32,"1993","2024",37,2883.94569531914,2918.29273125266,2947.10717773438,174.966665089208,2857.82191591005,2883.83513249578,2893.87182617188,167.743154402675,-26.1237794090925,-34.4575987568801,-0.905834650475332,-1.18074511127228,"Victoria","Canada","7030029460","Atlantic Ocean Seaboard","ICESat2",48.3553428649902,-57.1177062988281,7020024600,717,"Victoria","Canada","North America","CanVec",2,2353,153.24,346.57,7.9,6300,6300,2,41.1,40.044,1820.9,325,3.08,1029.1,-57.117708,48.355341
719,8,32,"1993","2024",8,42118.6349283854,42359.2494755498,42533.876953125,1114.23741095482,42452.9350585938,42530.4526367188,42784.62890625,609.433778100226,334.300130208336,171.203161168982,0.793710742944895,0.40416948668508,"Pend Oreille Lake","United States","7030014930","Columbia and Northwestern United States","ICESat2",48.178295135498,-116.997741699219,7020014250,719,"Pend Oreille Lake","United States of America","North America","SWBD",2,305,360.27,318.62,4.74,1424.7,1424.7,2,4,765.94,21.5,624,12.09,62819.2,-116.997745,48.178294
723,14,32,"1993","2024",44,3119.54614645337,3118.19535997179,3265.70703125,506.550806977544,3343.29475541548,3353.4560324929,3352.94946289062,58.7459882466394,223.74860896211,235.260672521109,7.17247312454379,7.5447701430496,"Devils Lake","United States","7030022240","Saskatchewan - Nelson","GREALM",47.9569511413574,-98.6037445068359,7020021430,723,"Devils Lake","United States of America","North America","SWBD",1,0,343.2,428.1,6.52,2837.35,0,3,8.3,7.02,4678,435,1.23,8623.3,-98.603742,47.956952
723,14,32,"1993","2024",44,3119.54614645337,3118.19535997179,3265.70703125,506.550806977544,3343.29475541548,3353.4560324929,3352.94946289062,58.7459882466394,223.74860896211,235.260672521109,7.17247312454379,7.5447701430496,"Devils Lake","United States","7030022240","Saskatchewan - Nelson","ICESat2",47.9569511413574,-98.6037445068359,7020021430,723,"Devils Lake","United States of America","North America","SWBD",1,0,343.2,428.1,6.52,2837.35,0,3,8.3,7.02,4678,435,1.23,8623.3,-98.603742,47.956952
724,16,32,"1993","2024",47,27665.8987859448,28172.5382784991,28829.333984375,2347.15478254829,29300.6021858378,29411.3504820479,29379.24609375,465.562178566325,1634.70339989293,1238.81220354875,5.90873050082657,4.39723318964908,"Franklin D. Roosevelt","United States","7030014930","Columbia and Northwestern United States","GREALM",47.9546508789062,-118.980949401855,7020014250,724,"Franklin D. Roosevelt","United States of America","North America","SWBD",2,310,269.2,495.24,8.51,6395.6,6395.6,2,23.8,3166.706,23.4,384,11.43,194674.4,-118.98095,47.954652
724,16,32,"1993","2024",47,27665.8987859448,28172.5382784991,28829.333984375,2347.15478254829,29300.6021858378,29411.3504820479,29379.24609375,465.562178566325,1634.70339989293,1238.81220354875,5.90873050082657,4.39723318964908,"Franklin D. Roosevelt","United States","7030014930","Columbia and Northwestern United States","ICESat2",47.9546508789062,-118.980949401855,7020014250,724,"Franklin D. Roosevelt","United States of America","North America","SWBD",2,310,269.2,495.24,8.51,6395.6,6395.6,2,23.8,3166.706,23.4,384,11.43,194674.4,-118.98095,47.954652
729,15,32,"1993","2024",3,10085.8522706235,10092.8069044357,10090.080078125,237.623927312283,10064.3307291667,10031.4541015625,10031.4541015625,143.522885894532,-21.521541456852,-61.3528028732235,-0.213383469035498,-0.607886423015379,"Coeur d'Alene Lake","United States","7030014930","Columbia and Northwestern United States","Sentinel2",47.7052421569824,-116.951042175293,7020014250,729,"Coeur d'Alene Lake","United States of America","North America","SWBD",2,315,125.54,243.94,6.14,277.5,277.5,2,2.2,165.261,19.4,645,11.17,9853.4,-116.951042,47.705243
729,15,32,"1993","2024",3,10085.8522706235,10092.8069044357,10090.080078125,237.623927312283,10064.3307291667,10031.4541015625,10031.4541015625,143.522885894532,-21.521541456852,-61.3528028732235,-0.213383469035498,-0.607886423015379,"Coeur d'Alene Lake","United States","7030014930","Columbia and Northwestern United States","ICESat2",47.7052421569824,-116.951042175293,7020014250,729,"Coeur d'Alene Lake","United States of America","North America","SWBD",2,315,125.54,243.94,6.14,277.5,277.5,2,2.2,165.261,19.4,645,11.17,9853.4,-116.951042,47.705243
732,8,32,"1993","2024",8,6964.79480981045,7096.81624015433,7106.74951171875,699.117436427365,7164.67254638672,7094.10003662109,6817.25439453125,676.795965667552,199.877736576268,-2.71620353323488,2.86982950732051,-0.0382735502980391,"Dozois","Canada","7030034520","St Lawrence","Sentinel2",47.6132774353027,-77.3067321777344,7020024600,732,"Dozois","Canada","North America","CanVec",2,1412,328.96,1527.04,23.75,1874.9,1874.9,2,5.7,118.642,182.9,335,3.74,7587.6,-77.306734,47.613278
732,8,32,"1993","2024",8,6964.79480981045,7096.81624015433,7106.74951171875,699.117436427365,7164.67254638672,7094.10003662109,6817.25439453125,676.795965667552,199.877736576268,-2.71620353323488,2.86982950732051,-0.0382735502980391,"Dozois","Canada","7030034520","St Lawrence","ICESat2",47.6132774353027,-77.3067321777344,7020024600,732,"Dozois","Canada","North America","CanVec",2,1412,328.96,1527.04,23.75,1874.9,1874.9,2,5.7,118.642,182.9,335,3.74,7587.6,-77.306734,47.613278
734,5.5,32,"1993","2024",4,4991.60708761535,5039.96992973993,5061.45458984375,217.699224528256,4782.67956542969,4704.36083984375,4704.36083984375,269.939505655494,-208.927522185665,-335.609089896183,-4.1855762787106,-6.65895024325077,"Kempt","Canada","7030034520","St Lawrence","ICESat2",47.5347023010254,-74.185417175293,7020024600,734,"Kempt","Canada","North America","CanVec",1,0,183.13,576.68,12.02,5587.97,0,3,30.5,21.979,2942.6,414,4.45,1452.2,-74.185417,47.534702
741,12,32,"1993","2024",9,8441.00771809896,8633.85015625,8772.21142578125,838.068986249036,8690.82834201389,8695.56564670139,8910.3212890625,311.753634928647,249.820623914929,61.7154904513882,2.9596066282379,0.714808449700886,"Baskatong","Canada","7030034520","St Lawrence","Sentinel2",46.7192153930664,-75.9828033447266,7020024600,741,"Baskatong","Canada","North America","CanVec",2,1423,281.1,705.94,11.88,3049,3049,2,10.8,252.474,139.8,214,4.82,15569.4,-75.982801,46.719215
741,12,32,"1993","2024",9,8441.00771809896,8633.85015625,8772.21142578125,838.068986249036,8690.82834201389,8695.56564670139,8910.3212890625,311.753634928647,249.820623914929,61.7154904513882,2.9596066282379,0.714808449700886,"Baskatong","Canada","7030034520","St Lawrence","ICESat2",46.7192153930664,-75.9828033447266,7020024600,741,"Baskatong","Canada","North America","CanVec",2,1423,281.1,705.94,11.88,3049,3049,2,10.8,252.474,139.8,214,4.82,15569.4,-75.982801,46.719215
743,7,32,"1993","2024",5,3075.13976325611,3100.55834235767,3108.16577148438,142.935216703612,3133.19375,3158.61655273438,3149.53540039062,53.4664012312791,58.0539867438893,58.0582103767019,1.88784872276565,1.87250823774386,"Canyon Ferry Lake","United States","7030047060","Mississippi - Missouri","ICESat2",46.6470985412598,-111.726501464844,7020046750,743,"Canyon Ferry Lake","United States of America","North America","SWBD",1,0,121.05,107.47,2.76,2865.99,0,3,23.7,167.309,198.3,1152,3.92,41081.8,-111.7265,46.647099
744,7,32,"1993","2024",4,1002.28610382933,990.646978452885,962.801147460938,113.172783832761,906.725875854492,906.507751464844,906.507751464844,16.4629703620701,-95.5602279748331,-84.1392269880412,-9.53422656562199,-8.49336128995651,"St. Peter","","7030034520","St Lawrence","ICESat2",46.292049407959,-72.5872116088867,7020024600,744,"St. Peter","Canada","North America","CanVec",1,0,333.51,236.83,3.66,1036.11,0,3,3.1,11066.23,1.1,1,0.53,986435.4,-72.587213,46.29205
747,7,32,"1993","2024",3,1775.92705201567,1797.83390482356,1831.75701904297,160.606146706282,1606.50187174479,1787.44091796875,1787.44091796875,391.521568442336,-169.425180270877,-10.3929868548105,-9.54009794932625,-0.578083816693314,"Chesuncook Lake","United States","7030038340","United States, North Atlantic Coast","ICESat2",45.8803863525391,-69.1780471801758,7020038340,747,"Chesuncook Lake","United States of America","North America","SWBD",2,2044,110.28,214.95,5.77,1205.1,1205.1,2,10.9,70.877,196.8,284,3.11,3748.5,-69.17805,45.880388
748,6.5,32,"1993","2024",7,2062.27528822157,2046.39938354492,2033.08020019531,90.3767373331498,2082.23922293527,2036.38713727679,2029.2822265625,92.5705596908539,19.9639347136963,-10.0122462681361,0.96805382034677,-0.489261595202015,"Grand","Canada","7030034530","St John","ICESat2",45.839485168457,-66.1233215332031,7020024600,748,"Grand","Canada","North America","CanVec",1,0,173.33,229.49,4.92,2042.27,0,3,11.8,81.913,288.6,0,1.97,3792.1,-66.12332,45.839487
752,8,32,"1993","2024",5,866.536856642047,865.978078008855,865.449096679688,22.0187337697254,861.929333496094,852.037878417969,867.382019042969,31.6914234855574,-4.60752314595345,-13.9401995908867,-0.531716927057004,-1.60976356617934,"","","7030034520","St Lawrence","ICESat2",45.4163932800293,-73.6577835083008,7020024600,752,NA,"Canada","North America","CanVec",1,0,150.98,176.95,4.06,855.15,0,3,5.7,10041.28,1,19,1.07,932539.3,-73.657783,45.416392
753,7,32,"1993","2024",5,1329.08006214721,1322.05358183696,1318.34704589844,53.3202476878523,1280.70270996094,1306.3271484375,1306.3271484375,105.028343909487,-48.3773521862729,-15.7264333994601,-3.63991256539627,-1.18954584107012,"","Canada","7030034520","St Lawrence","ICESat2",45.4066123962402,-73.9579162597656,7020024600,753,NA,"Canada","North America","CanVec",1,0,153.09,212.84,4.85,1372.67,0,3,9,1922.322,8.3,19,1.59,147299.7,-73.957914,45.406614
754,8,32,"1993","2024",6,794.40219738414,796.300351929896,796.353851318359,21.0773177225758,732.51719156901,756.805297851562,727.142272949219,85.9087983595889,-61.8850058151295,-39.4950540783336,-7.79013527642654,-4.95981873957663,"St. Francis","","7030034520","St Lawrence","ICESat2",45.2685050964355,-74.1686401367188,7020024600,754,"St. Francis","Canada","North America","CanVec",1,0,238.12,314.71,5.75,818.1,0,3,3.4,8060.09,1.2,43,0.62,781910.1,-74.168641,45.268507
760,6,32,"1993","2024",4,14574.6034244792,14729.3526236979,14730.1953125,658.909202581848,13679.9353027344,14695.236328125,14756.8598632812,2195.70027840698,-894.668121744791,-34.116295572916,-6.13854178867143,-0.23162114754471,"Yellowstone Lake","United States","7030047060","Mississippi - Missouri","ICESat2",44.5642585754395,-110.384696960449,7020046750,760,"Yellowstone Lake","United States of America","North America","SWBD",1,0,340.47,206.51,3.16,14617.24,0,3,42.9,22.004,7688.6,2360,5.18,2579.2,-110.384698,44.56426
768,7,32,"1993","2024",4,7258.99284912109,7304.37279541016,7316.3984375,312.031572769061,6996.80688476562,7240.130859375,7240.130859375,707.292650721562,-262.185964355469,-64.241936035156,-3.61187798094076,-0.879499689220731,"Lake Winnipesaukee","United States","7030038340","United States, North Atlantic Coast","ICESat2",43.5529823303223,-71.4607238769531,7020038340,768,"Lake Winnipesaukee","United States of America","North America","GRanD",2,2145,181.82,357.23,7.47,256.6,256.6,2,1.4,21.092,140.8,151,5.74,954.4,-71.460722,43.552982
775,16,32,"1993","2024",5,2191.81091756558,2317.82469331234,2497.6611328125,648.632378488935,2032.93361816406,2377.81987304687,2372.63037109375,687.482790878682,-158.877299401519,59.9951797345361,-7.24867725259725,2.58842611814609,"American Falls","United States","7030014930","Columbia and Northwestern United States","Sentinel2",42.7790603637695,-112.873710632324,7020014250,775,"American Falls","United States of America","North America","SWBD",2,411,199.28,141.2,2.82,2061.5,2061.5,2,10.3,251.532,94.9,1324,2.09,39778.7,-112.873708,42.779062
